Incident Date,Park Name,"Cause of Death Group 
(Used in the NPS Mortality Dashboard) ",Sex,Activity,age_range_clean,age_min,age_max,age_mid,parkCode,fullName_official,Intent_norm,Cause_norm,Month,Year,NonRecreationVisitors,RecreationVisitors,UnitCode,UnitName
2007-11-23,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,11,2007,161855.0,1563469.0,BLRI,Blue Ridge PKWY
2007-11-25,Yellowstone National Park,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,YELL,Yellowstone National Park,unintentional,motor vehicle crash,11,2007,48849.0,15362.0,YELL,Yellowstone NP
2007-11-25,Yellowstone National Park,Motor Vehicle Crash,Male,Driving,25-34,25.0,34.0,29.5,YELL,Yellowstone National Park,unintentional,motor vehicle crash,11,2007,48849.0,15362.0,YELL,Yellowstone NP
2007-11-25,Yellowstone National Park,Motor Vehicle Crash,Female,Driving,Unknown,,,,YELL,Yellowstone National Park,unintentional,motor vehicle crash,11,2007,48849.0,15362.0,YELL,Yellowstone NP
2007-11-27,Rocky Mountain National Park,Undetermined,Male,Not Reported,65+,65.0,,,ROMO,Rocky Mountain National Park,undetermined,undetermined,11,2007,8627.0,70953.0,ROMO,Rocky Mountain NP
2007-12-08,Baltimore-Washington Parkway,Motor Vehicle Crash,Not Reported,Driving,Unknown,,,,BAWA,Baltimore-Washington Parkway,unintentional,motor vehicle crash,12,2007,,,,
2007-12-18,Mount Rainier National Park,Environmental,Male,Snowshoeing,15-24,15.0,24.0,19.5,MORA,Mount Rainier National Park,unintentional,avalanche,12,2007,0.0,22892.0,MORA,Mount Rainier NP
2007-12-18,Mount Rainier National Park,Motor Vehicle Crash,Male,Not Reported,15-24,15.0,24.0,19.5,MORA,Mount Rainier National Park,unintentional,motor vehicle crash,12,2007,0.0,22892.0,MORA,Mount Rainier NP
2007-12-29,Death Valley National Park,Motor Vehicle Crash,Not Reported,Driving,25-34,25.0,34.0,29.5,DEVA,Death Valley National Park,unintentional,motor vehicle crash,12,2007,2034.0,55445.0,DEVA,Death Valley NP
2007-12-29,Baltimore-Washington Parkway,Motor Vehicle Crash,Male,Not Reported,35-44,35.0,44.0,39.5,BAWA,Baltimore-Washington Parkway,unintentional,motor vehicle crash,12,2007,,,,
2008-01-05,Natchez Trace Parkway,Motor Vehicle Crash,Female,Driving,15-24,15.0,24.0,19.5,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,1,2008,577661.0,475204.0,NATR,Natchez Trace PKWY
2008-01-26,Biscayne National Park,Drowning,Male,Vessel Related,45-54,45.0,54.0,49.5,BISC,Biscayne National Park,unintentional,drowning,1,2008,0.0,23086.0,BISC,Biscayne NP
2008-01-28,Sequoia & Kings Canyon National Parks,Environmental,Male,Skiing,35-44,35.0,44.0,39.5,SEKI,Sequoia & Kings Canyon National Parks,unintentional,avalanche,1,2008,,,,
2008-01-29,Sequoia & Kings Canyon National Parks,Motor Vehicle Crash,Not Reported,Not Reported,Unknown,,,,SEKI,Sequoia & Kings Canyon National Parks,unintentional,motor vehicle crash,1,2008,,,,
2008-01-30,Chickamauga & Chattanooga National Military Park,Other Transportation,Female,Horseback (Or Mule) Riding,55-64,55.0,64.0,59.5,CHCH,Chickamauga & Chattanooga National Military Park,unintentional,horseback riding incident,1,2008,176067.0,59908.0,CHCH,Chickamauga & Chattanooga NMP
2008-02-08,Lake Mead National Recreation Area,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,unintentional,motor vehicle crash,2,2008,16106.0,444062.0,LAKE,Lake Mead NRA
2008-02-09,Lake Mead National Recreation Area,Undetermined,Not Reported,Diving - Scuba,35-44,35.0,44.0,39.5,LAKE,Lake Mead National Recreation Area,undetermined,undetermined,2,2008,16106.0,444062.0,LAKE,Lake Mead NRA
2008-02-16,Yosemite National Park,Fall,Male,Hiking,0-14,0.0,14.0,7.0,YOSE,Yosemite National Park,unintentional,fall,2,2008,4690.0,107729.0,YOSE,Yosemite NP
2008-02-25,Great Smoky Mountains National Park,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,GRSM,Great Smoky Mountains National Park,unintentional,motor vehicle crash,2,2008,700804.0,340558.0,GRSM,Great Smoky Mountains NP
2008-02-27,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,65+,65.0,,,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,2,2008,581193.0,461182.0,NATR,Natchez Trace PKWY
2008-02-29,Lake Mead National Recreation Area,Drowning,Male,Vessel Related,55-64,55.0,64.0,59.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,2,2008,16106.0,444062.0,LAKE,Lake Mead NRA
2008-03-03,Delaware Water Gap National Recreation Area,Drowning,Male,Vessel Related,55-64,55.0,64.0,59.5,DEWA,Delaware Water Gap National Recreation Area,unintentional,drowning,3,2008,14477.0,300682.0,DEWA,Delaware Water Gap NRA
2008-03-15,Gateway National Recreation Area,Other,Not Reported,Not Reported,Unknown,,,,GATE,Gateway National Recreation Area,unintentional,firearm,3,2008,96858.0,402058.0,GATE,Gateway NRA
2008-03-15,Gateway National Recreation Area,Other,Not Reported,Not Reported,Unknown,,,,GATE,Gateway National Recreation Area,unintentional,firearm,3,2008,96858.0,402058.0,GATE,Gateway NRA
2008-03-15,Haleakala National Park,Poisoning,Male,Camping,15-24,15.0,24.0,19.5,HALE,,unintentional,poisoning - drugs,3,2008,2424.0,107714.0,HALE,Haleakala NP
2008-03-17,Grand Canyon National Park,Drowning,Male,Vessel Related,45-54,45.0,54.0,49.5,GRCA,Grand Canyon National Park,unintentional,drowning,3,2008,5322.0,358409.0,GRCA,Grand Canyon NP
2008-03-19,Mount Rainier National Park,Undetermined,Male,Not Reported,45-54,45.0,54.0,49.5,MORA,Mount Rainier National Park,undetermined,undetermined,3,2008,0.0,21118.0,MORA,Mount Rainier NP
2008-03-26,Shenandoah National Park,Undetermined,Male,Not Reported,Unknown,,,,SHEN,Shenandoah National Park,undetermined,undetermined,3,2008,98.0,43857.0,SHEN,Shenandoah NP
2008-04-03,Delaware Water Gap National Recreation Area,Drowning,Male,Vessel Related,Unknown,,,,DEWA,Delaware Water Gap National Recreation Area,unintentional,drowning,4,2008,8137.0,401166.0,DEWA,Delaware Water Gap NRA
2008-04-03,Delaware Water Gap National Recreation Area,Drowning,Male,Vessel Related,Unknown,,,,DEWA,Delaware Water Gap National Recreation Area,unintentional,drowning,4,2008,8137.0,401166.0,DEWA,Delaware Water Gap NRA
2008-04-14,Golden Gate National Recreation Area,Fall,Female,Not Reported,15-24,15.0,24.0,19.5,GOGA,Golden Gate National Recreation Area,unintentional,fall,4,2008,0.0,1243123.0,GOGA,Golden Gate NRA
2008-04-18,Little River Canyon National Preserve,Other Transportation,Male,Flying,35-44,35.0,44.0,39.5,LIRI,Little River Canyon National Preserve,unintentional,aircraft incident,4,2008,0.0,16548.0,LIRI,Little River Canyon NPRES
2008-04-26,Suitland,Motor Vehicle Crash,Not Reported,Driving,Unknown,,,,NACE,,unintentional,motor vehicle crash,4,2008,,,,
2008-04-26,Suitland,Motor Vehicle Crash,Not Reported,Driving,Unknown,,,,NACE,,unintentional,motor vehicle crash,4,2008,,,,
2008-05-02,North Cascades National Park,Undetermined,Male,Not Reported,25-34,25.0,34.0,29.5,NOCA,North Cascades National Park,undetermined,undetermined,5,2008,0.0,525.0,NOCA,North Cascades NP
2008-05-02,Suitland,Undetermined,Male,Not Reported,15-24,15.0,24.0,19.5,NACE,,undetermined,undetermined,5,2008,,,,
2008-05-03,Big Thicket National Preserve,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,BITH,Big Thicket National Preserve,unintentional,drowning,5,2008,0.0,7399.0,BITH,Big Thicket NPRES
2008-05-04,Buffalo National River,Drowning,Male,Vessel Related,0-14,0.0,14.0,7.0,BUFF,Buffalo National River,unintentional,drowning,5,2008,0.0,168956.0,BUFF,Buffalo NR
2008-05-05,Pinnacles National Park,Motor Vehicle Crash,Male,Driving,Unknown,,,,PINN,Pinnacles National Park,unintentional,motor vehicle crash,5,2008,0.0,15061.0,PINN,Pinnacles NP
2008-05-17,North Cascades National Park,Other Transportation,Male,Flying,55-64,55.0,64.0,59.5,NOCA,North Cascades National Park,unintentional,aircraft incident,5,2008,0.0,525.0,NOCA,North Cascades NP
2008-05-17,North Cascades National Park,Other Transportation,Male,Flying,65+,65.0,,,NOCA,North Cascades National Park,unintentional,aircraft incident,5,2008,0.0,525.0,NOCA,North Cascades NP
2008-05-17,Chickasaw National Recreation Area,Other Transportation,Male,Vessel Related,15-24,15.0,24.0,19.5,CHIC,Chickasaw National Recreation Area,unintentional,vessel incident,5,2008,141247.0,143362.0,CHIC,Chickasaw NRA
2008-05-20,Redwood National And State Parks,Drowning,Male,Vessel Related,35-44,35.0,44.0,39.5,REDW,,unintentional,drowning,5,2008,0.0,39308.0,REDW,Redwood NP
2008-05-20,New River Gorge National River,Drowning,Male,Vessel Related,Unknown,,,,NERI,,unintentional,drowning,5,2008,200.0,119774.0,NERI,New River Gorge NP & PRES
2008-05-23,New River Gorge National River,Drowning,Male,Vessel Related,65+,65.0,,,NERI,,unintentional,drowning,5,2008,200.0,119774.0,NERI,New River Gorge NP & PRES
2008-05-23,Baltimore-Washington Parkway,Motor Vehicle Crash,Male,Driving,Unknown,,,,BAWA,Baltimore-Washington Parkway,unintentional,motor vehicle crash,5,2008,,,,
2008-05-26,George Washington Memorial Parkway,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,GWMP,George Washington Memorial Parkway,unintentional,motor vehicle crash,5,2008,2690530.0,707961.0,GWMP,George Washington MEM PKWY
2008-05-27,Natchez Trace Parkway,Motor Vehicle Crash,Male,Driving,65+,65.0,,,NATR,Natchez Trace Parkway,unintentional,motor vehicle crash,5,2008,759532.0,475922.0,NATR,Natchez Trace PKWY
2008-05-29,Lake Mead National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,5,2008,29600.0,816102.0,LAKE,Lake Mead NRA
2008-05-31,Curecanti National Recreation Area,Drowning,Male,Vessel Related,55-64,55.0,64.0,59.5,CURE,Curecanti National Recreation Area,unintentional,drowning,5,2008,0.0,109301.0,CURE,Curecanti NRA
2008-05-31,Baltimore-Washington Parkway,Motor Vehicle Crash,Female,Driving,25-34,25.0,34.0,29.5,BAWA,Baltimore-Washington Parkway,unintentional,motor vehicle crash,5,2008,,,,
2008-06-01,Lake Mead National Recreation Area,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2008,31388.0,865423.0,LAKE,Lake Mead NRA
2008-06-01,Little River Canyon National Preserve,Drowning,Female,Swimming,0-14,0.0,14.0,7.0,LIRI,Little River Canyon National Preserve,unintentional,drowning,6,2008,0.0,21693.0,LIRI,Little River Canyon NPRES
2008-06-02,Canyonlands National Park,Other Transportation,Male,Flying,45-54,45.0,54.0,49.5,CANY,Canyonlands National Park,unintentional,aircraft incident,6,2008,0.0,51055.0,CANY,Canyonlands NP
2008-06-02,Canyonlands National Park,Other Transportation,Male,Flying,65+,65.0,,,CANY,Canyonlands National Park,unintentional,aircraft incident,6,2008,0.0,51055.0,CANY,Canyonlands NP
2008-06-04,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,65+,65.0,,,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,6,2008,161855.0,1937646.0,BLRI,Blue Ridge PKWY
2008-06-06,Gulf Islands National Seashore,Drowning,Female,Swimming,45-54,45.0,54.0,49.5,GUIS,Gulf Islands National Seashore,unintentional,drowning,6,2008,8341.0,267011.0,GUIS,Gulf Islands NS
2008-06-07,Buffalo National River,Drowning,Female,Swimming,35-44,35.0,44.0,39.5,BUFF,Buffalo National River,unintentional,drowning,6,2008,0.0,303792.0,BUFF,Buffalo NR
2008-06-08,Lake Mead National Recreation Area,Drowning,Female,Swimming,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2008,31388.0,865423.0,LAKE,Lake Mead NRA
2008-06-08,Canyonlands National Park,Fall,Male,Camping,55-64,55.0,64.0,59.5,CANY,Canyonlands National Park,unintentional,fall,6,2008,0.0,51055.0,CANY,Canyonlands NP
2008-06-09,Delaware Water Gap National Recreation Area,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,DEWA,Delaware Water Gap National Recreation Area,unintentional,drowning,6,2008,8512.0,662737.0,DEWA,Delaware Water Gap NRA
2008-06-09,Rocky Mountain National Park,Fall,Male,Not Reported,65+,65.0,,,ROMO,Rocky Mountain National Park,unintentional,fall,6,2008,22579.0,420334.0,ROMO,Rocky Mountain NP
2008-06-09,Mount Rainier National Park,Undetermined,Male,Climbing,25-34,25.0,34.0,29.5,MORA,Mount Rainier National Park,undetermined,undetermined,6,2008,102462.0,176513.0,MORA,Mount Rainier NP
2008-06-10,Mount Rainier National Park,Environmental,Male,Hiking,25-34,25.0,34.0,29.5,MORA,Mount Rainier National Park,unintentional,hypothermia,6,2008,102462.0,176513.0,MORA,Mount Rainier NP
2008-06-13,Chattahoochee River National Recreation Area,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,CHAT,Chattahoochee River National Recreation Area,unintentional,drowning,6,2008,0.0,280264.0,CHAT,Chattahoochee River NRA
2008-06-14,Canyonlands National Park,Fall,Male,Not Reported,65+,65.0,,,CANY,Canyonlands National Park,unintentional,fall,6,2008,0.0,51055.0,CANY,Canyonlands NP
2008-06-15,Glen Canyon National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,GLCA,Glen Canyon National Recreation Area,unintentional,drowning,6,2008,1720.0,331829.0,GLCA,Glen Canyon NRA
2008-06-15,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,Unknown,,,,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,6,2008,161855.0,1937646.0,BLRI,Blue Ridge PKWY
2008-06-21,Saguaro National Park,Motor Vehicle Crash,Male,Driving,Unknown,,,,SAGU,Saguaro National Park,unintentional,motor vehicle crash,6,2008,169119.0,33241.0,SAGU,Saguaro NP
2008-06-23,Grand Teton National Park,Motor Vehicle Crash,Not Reported,Driving,Unknown,,,,GRTE,Grand Teton National Park,unintentional,motor vehicle crash,6,2008,140096.0,452102.0,GRTE,Grand Teton NP
2008-06-24,Glen Canyon National Recreation Area,Poisoning,Not Reported,Camping,Unknown,,,,GLCA,Glen Canyon National Recreation Area,unintentional,poisoning - carbon monoxide,6,2008,1720.0,331829.0,GLCA,Glen Canyon NRA
2008-06-25,Golden Gate National Recreation Area,Drowning,Male,Fishing,25-34,25.0,34.0,29.5,GOGA,Golden Gate National Recreation Area,unintentional,drowning,6,2008,0.0,1305441.0,GOGA,Golden Gate NRA
2008-06-25,Glen Canyon National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,GLCA,Glen Canyon National Recreation Area,unintentional,drowning,6,2008,1720.0,331829.0,GLCA,Glen Canyon NRA
2008-06-28,Mammoth Cave National Park,Motor Vehicle Crash,Female,Driving,35-44,35.0,44.0,39.5,MACA,Mammoth Cave National Park,unintentional,motor vehicle crash,6,2008,11540.0,63600.0,MACA,Mammoth Cave NP
2008-06-29,Lake Mead National Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,6,2008,31388.0,865423.0,LAKE,Lake Mead NRA
2008-06-30,Saguaro National Park,Other Transportation,Male,Bicycling,35-44,35.0,44.0,39.5,SAGU,Saguaro National Park,unintentional,bicycle only crash,6,2008,169119.0,33241.0,SAGU,Saguaro NP
2008-07-04,Upper Delaware Scenic & Recreational River,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,7,2008,500.0,70129.0,UPDE,Upper Delaware S&RR
2008-07-04,Upper Delaware Scenic & Recreational River,Drowning,Male,Swimming,25-34,25.0,34.0,29.5,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,7,2008,500.0,70129.0,UPDE,Upper Delaware S&RR
2008-07-04,Mount Rainier National Park,Fall,Male,Climbing,15-24,15.0,24.0,19.5,MORA,Mount Rainier National Park,unintentional,fall,7,2008,123927.0,240097.0,MORA,Mount Rainier NP
2008-07-04,Denali National Park & Preserve,Fall,Male,Climbing,45-54,45.0,54.0,49.5,DENA,Denali National Park & Preserve,unintentional,fall,7,2008,150462.0,129762.0,DENA,Denali NP & PRES
2008-07-05,Lake Mead National Recreation Area,Drowning,Male,Swimming,45-54,45.0,54.0,49.5,LAKE,Lake Mead National Recreation Area,unintentional,drowning,7,2008,27124.0,747842.0,LAKE,Lake Mead NRA
2008-07-07,Big South Fork National River And Recreation Area,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,BISO,,unintentional,drowning,7,2008,0.0,71448.0,BISO,Big South Fork NRRA
2008-07-07,Denali National Park & Preserve,Fall,Male,Climbing,15-24,15.0,24.0,19.5,DENA,Denali National Park & Preserve,unintentional,fall,7,2008,150462.0,129762.0,DENA,Denali NP & PRES
2008-07-09,Golden Gate National Recreation Area,Drowning,Not Reported,Not Reported,Unknown,,,,GOGA,Golden Gate National Recreation Area,unintentional,drowning,7,2008,0.0,1404672.0,GOGA,Golden Gate NRA
2008-07-09,Golden Gate National Recreation Area,Undetermined,Not Reported,Not Reported,Unknown,,,,GOGA,Golden Gate National Recreation Area,undetermined,undetermined,7,2008,0.0,1404672.0,GOGA,Golden Gate NRA
2008-07-13,Indiana Dunes National Park,Drowning,Male,Swimming,0-14,0.0,14.0,7.0,INDU,Indiana Dunes National Park,unintentional,drowning,7,2008,2083.0,387513.0,INDU,Indiana Dunes NP
2008-07-19,Grand Teton National Park,Fall,Male,Climbing,55-64,55.0,64.0,59.5,GRTE,Grand Teton National Park,unintentional,fall,7,2008,134483.0,587324.0,GRTE,Grand Teton NP
2008-07-19,Blue Ridge Parkway,Motor Vehicle Crash,Male,Driving,45-54,45.0,54.0,49.5,BLRI,Blue Ridge Parkway,unintentional,motor vehicle crash,7,2008,161855.0,1839065.0,BLRI,Blue Ridge PKWY
2008-07-21,Upper Delaware Scenic & Recreational River,Drowning,Male,Swimming,15-24,15.0,24.0,19.5,UPDE,Upper Delaware Scenic & Recreational River,unintentional,drowning,7,2008,500.0,70129.0,UPDE,Upper Delaware S&RR
2008-07-25,Gateway National Recreation Area,Motor Vehicle Crash,Male,Not Reported,35-44,35.0,44.0,39.5,GATE,Gateway National Recreation Area,unintentional,motor vehicle crash,7,2008,114819.0,1375748.0,GATE,Gateway NRA
2008-07-26,Delaware Water Gap National Recreation Area,Drowning,Male,Swimming,35-44,35.0,44.0,39.5,DEWA,Delaware Water Gap National Recreation Area,unintentional,drowning,7,2008,8879.0,579137.0,DEWA,Delaware Water Gap NRA
2008-07-26,North Cascades National Park,Fall,Female,Climbing,45-54,45.0,54.0,49.5,NOCA,North Cascades National Park,unintentional,fall,7,2008,0.0,5296.0,NOCA,North Cascades NP
2008-07-27,Dinosaur National Monument,Drowning,Male,Vessel Related,0-14,0.0,14.0,7.0,DINO,Dinosaur National Monument,unintentional,drowning,7,2008,61.0,37482.0,DINO,Dinosaur NM
2008-07-29,Gateway National Recreation Area,Motor Vehicle Crash,Male,Not Reported,35-44,35.0,44.0,39.5,GATE,Gateway National Recreation Area,unintentional,motor vehicle crash,7,2008,114819.0,1375748.0,GATE,Gateway NRA
2008-08-02,Indiana Dunes National Park,Drowning,Male,Swimming,0-14,0.0,14.0,7.0,INDU,Indiana Dunes National Park,unintentional,drowning,8,2008,2083.0,305361.0,INDU,Indiana Dunes NP
2008-08-08,Grand Canyon National Park,Fall,Male,Photographing,15-24,15.0,24.0,19.5,GRCA,Grand Canyon National Park,unintentional,fall,8,2008,5778.0,633985.0,GRCA,Grand Canyon NP
2008-08-09,Grand Teton National Park,Fall,Male,Not Reported,55-64,55.0,64.0,59.5,GRTE,Grand Teton National Park,unintentional,fall,8,2008,123421.0,527256.0,GRTE,Grand Teton NP
2008-08-09,Grand Teton National Park,Motor Vehicle Crash,Male,Driving,15-24,15.0,24.0,19.5,GRTE,Grand Teton National Park,unintentional,motor vehicle crash,8,2008,123421.0,527256.0,GRTE,Grand Teton NP
2008-08-09,Golden Gate National Recreation Area,Undetermined,Male,Not Reported,65+,65.0,,,GOGA,Golden Gate National Recreation Area,undetermined,undetermined,8,2008,0.0,1283401.0,GOGA,Golden Gate NRA
2008-08-12,Great Falls Park,Drowning,Male,Not Reported,45-54,45.0,54.0,49.5,GRFA,Great Falls Park,unintentional,drowning,8,2008,,,,
2008-08-21,Glacier National Park,Environmental,Not Reported,Climbing,Unknown,,,,GLAC,Glacier National Park,unintentional,avalanche,8,2008,2639.0,514317.0,GLAC,Glacier NP
2008-08-24,Lassen Volcanic National Park,Motor Vehicle Crash,Not Reported,Driving,55-64,55.0,64.0,59.5,LAVO,Lassen Volcanic National Park,unintentional,motor vehicle crash,8,2008,0.0,85597.0,LAVO,Lassen Volcanic NP
2008-08-27,Great Smoky Mountains National Park,Drowning,Male,Vessel Related,25-34,25.0,34.0,29.5,GRSM,Great Smoky Mountains National Park,unintentional,drowning,8,2008,1090070.0,1049206.0,GRSM,Great Smoky Mountains NP
